Y;X;date_from;date_to;Operation time;Last year;Use data;gaw_id;platform_id;platform_name;TEMIS Dataset index (in TEMIS sheet);TEMIS_dataset_name;TEMIS Lat;TEMIS Lon;Diff_lat_lon;dx  (from https://www.kompf.de/gps/distcalc.html, Verbesserte Methode);dy;Distance;wmo_region;contributor_name;revision_date;country_code;elevation;elevation
47.66999817;-117.4199982;1976/08/05 02:00:00+00;1976/08/15 02:00:00+00;0.02739726;1976;0;SKN;231;Spokane (WA);532;Spokane_teff.dat;47.4;-117.25;0.43999637;-12.77636767;30.05079632;32.65403391;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;;USA;576;576
-29.66666603;17.89999962;1995/03/01 00:00:00+00;2022/12/01 00:00:00+00;27.77260274;2022;1;SPK;340;Springbok;533;Springbok_teff.dat;-29.667;17.9;0.00033435;-3.67521E-05;0.037170861;0.037170879;I;South African Weather Service;2018/04/24 12:51:57+00;ZAF;1006;1006
34.08333206;74.83333588;1955/11/08 00:00:00+00;1989/11/06 00:00:00+00;34.01917808;1989;1;SRN;13;Srinagar;534;Srinagar_teff.dat;34.1;74.8;0.05000382;3.072874503;-1.855141722;3.589444041;II;India Meteorological Department;2019/06/04 15:53:39+00;IND;1587;1587
-15.93000031;-5.650000095;1977/01/18 00:00:00+00;1989/05/01 00:00:00+00;12.29041096;1989;1;SNH;204;St. Helena;536;St._Helena_teff.dat;-15.933;-5.65;0.002999785;-1.01675E-05;0.333865497;0.333865497;I;Meteorological Office of St. Helena;;SHN;460;460
59.96666718;30.29999924;1973/01/01 00:00:00+00;2022/12/01 00:00:00+00;49.94794521;2022;1;SPB;42;St. Petersburg;539;St._Petersburg_teff.dat;59.967;30.03;0.27033206;15.0456564;-0.037042866;15.045702;VI;Main Geophysical Observatory of  Russia;2018/04/24 12:51:58+00;RUS;60;60
-51.70000076;-57.86999893;1963/11/08 00:00:00+00;1963/12/01 00:00:00+00;0.063013699;1963;0;STY;133;Stanley (Falkland Islands);272;King_George_Island_teff.dat;-62.185;-58.904;11.51900031;62.7943248;1166.980415;1168.668652;III;Falkland Islands Meteorological Office;;FLK;51;51
33.47000122;-88.77999878;2001/01/01 00:00:00+00;2006/09/28 00:00:00+00;5.742465753;2006;1;STK;422;Starkville (MS);226;Huntsville_teff.dat;34.72;-86.64;3.38999756;-197.2555922;-139.1248642;241.3824693;IV;US Department of Agriculture - Colorado State University;;USA;85;85
-20.9;55.48;2020/07/15 06:00:02+00;;#WERT!;#WERT!;#WERT!;;530;St-Denis;464;Reunion_Island_teff.dat;-20.901;55.484;0.005;-0.415917374;0.1113;0.430551916;I;UniversitÃ© de La RÃ©union;2020/07/15 06:00:02+00;MDG;82;82
-20.9;55.48;2016/11/01 00:00:00+00;2020/04/28 00:00:00+00;3.490410959;2020;0;None;530;St-Denis;464;Reunion_Island_teff.dat;-20.901;55.484;0.005;-0.415917374;0.1113;0.430551916;I;UniversitÃ© de La RÃ©union;;MDG;;
40.45500183;-106.7440033;2001/01/01 00:00:00+00;2006/09/28 00:00:00+00;5.742465753;2006;1;SPL;423;Steamboat Springs (CO);535;Steamboat_Springs_teff.dat;40.27;-106.44;0.48900513;-25.78433944;20.59070368;32.99710955;IV;US Department of Agriculture - Colorado State University;;USA;3220;3220
38.97999954;-77.48000336;1957/07/01 00:00:00+00;1967/06/01 00:00:00+00;9.923287671;1967;1;SVA;64;Sterling/Washington (VA);182;Gaithersburg_teff.dat;39.07;-77.12;0.45000382;-31.13121115;-10.0170512;32.70311334;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;;USA;84;84
48.29;14.354;1997/01/08 00:00:00+00;2022/06/30 00:00:00+00;25.49041096;2022;1;None;511;Steyregg/Linz;449;Praha_teff.dat;50.02;14.45;1.826;-6.989326952;-192.549;192.6758109;VI;Austrian UV network - Innsbruck Medical University;2019/02/25 12:02:31+00;AUT;335;335
72.58000183;-38.47999954;2004/08/12 00:00:00+00;2014/11/24 14:15:01+00;10.29041096;2014;1;SUM;491;Summit;542;Summit_teff.dat;72.34;-38.27;0.45000137;-7.049258131;26.71220368;27.62668756;VI;National Science Foundation - USA;2018/05/04 13:55:18+00;GRL;3238;3238
-18.12999916;178.3200073;1997/02/06 22:13:00+00;2017/12/15 20:34:27+00;20.86849315;2017;1;SUV;438;Suva;176;Fiji_teff.dat;-18.13;178.315;0.00500814;0.529653911;9.3492E-05;0.529653919;V;NOAA - Climate Monitoring and Diagnostics Laboratory;2017/09/25 18:42:27+00;FJI;6;6
-69;39.58333206;1961/03/23 00:00:00+00;2023/08/31 08:00:13+00;62.48219178;2023;1;SYO;101;Syowa;546;Syowa_teff.dat;-69.01;39.58;0.01333206;0.132952168;1.113;1.120912699;II;Japan Meteorological Agency;2023/04/03 17:14:52+00;JPN;21;21
34.38233948;-117.688797;2006/02/23 06:35:00+00;2006/08/31 20:47:00+00;0.517808219;2006;0;TMF;260;Table Mountain (CA);547;Table_Mountain_teff.dat;34.12;-117.32;0.63113648;-33.93125057;29.19838412;44.76466688;IV;NASA Jet Propulsion Laboratory;;USA;2286;2286
34.38233948;-117.688797;1989/07/19 00:00:00+00;1989/08/01 00:00:00+00;0.035616438;1989;0;TMF;260;Table Mountain (CA);547;Table_Mountain_teff.dat;34.12;-117.32;0.63113648;-33.93125057;29.19838412;44.76466688;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;;USA;2286;2286
58.52000046;24.92000008;1995/07/23 00:00:00+00;1998/11/08 00:00:00+00;3.298630137;1998;0;TAH;350;Tahkuse;548;Tahkuse_teff.dat;58.52;24.94;0.02000038;-1.162780312;5.1198E-05;1.162780313;VI;University of Tartu;;EST;24;24
25.02000046;121.4800034;1965/07/01 00:00:00+00;2023/07/01 00:00:00+00;58.03835616;2023;1;CWB;95;Taipei;549;Taipei_teff.dat;25.038;121.514;0.05199614;-3.428629045;-2.003348802;3.971007876;II;Central Weather Bureau of Taiwan;2018/10/18 12:02:45+00;TWN;5;5
30.43333244;-84.33334351;1964/05/01 00:00:00+00;2004/03/01 00:00:00+00;39.86027397;2004;1;TAL;79;Tallahassee (FL);550;Tallahassee_teff.dat;30.4;-84.35;0.04998893;1.59880696;3.709900572;4.039745778;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;;USA;53;53
22.78333282;5.516666889;1957/09/26 00:00:00+00;2023/09/01 00:00:00+00;65.97534247;2023;1;TAM;2;Tamanrasset;551;Tamanrasset_teff.dat;22.8;5.52;0.020000291;-0.342020106;-1.855057134;1.88632307;I;Regional Meteorological Directorate of Algeria;2017/08/22 14:05:23+00;DZA;1377;1377
1.399999976;172.8999939;1992/07/29 00:00:00+00;1999/08/01 00:00:00+00;7.010958904;1999;1;TAW;497;Tarawa;553;Tarawa_teff.dat;1.355;172.923;0.068006076;-2.55983922;5.008497329;5.624750868;V;National Centre for Scientific Research - France;;KIR;0;0
36.04999924;140.1333313;1957/06/26 00:00:00+00;2023/08/31 05:00:13+00;66.22465753;2023;1;TKB;14;Tateno (Tsukuba);577;Tsukuba_teff.dat;36.06;140.13;0.01333206;0.29977878;-1.113084588;1.152746554;II;Japan Meteorological Agency;2023/04/03 17:14:52+00;JPN;31;31
41.68333435;44.95000076;1975/05/01 00:00:00+00;1992/12/01 00:00:00+00;17.6;1992;1;TBI;185;Tbilisi;556;Tbilisi_teff.dat;41.683;44.95;0.00033511;6.31809E-05;0.037213155;0.037213209;VI;Main Geophysical Observatory of  Russia;;GEO;490;490
19.33;-99.18;2006/03/07 19:11:00+00;2006/09/20 19:22:00+00;0.539726027;2006;0;None;485;Tecamec (Unam);360;Mexico_City_teff.dat;19.333;-99.183;0.006;0.315081452;-0.3339;0.459092073;IV;Penn State University;;MEX;2272;2272
47.29199982;8.555000305;1966/11/04 11:30:00+00;1968/07/29 10:07:00+00;1.734246575;1968;0;THW;157;Thalwil;637;Zurich_teff.dat;47.21;8.31;0.327000125;18.51266676;9.126579966;20.64008945;VI;MeteoSwiss (formerly Swiss Meteorological Institute);2018/05/04 13:55:17+00;CHE;515;515
46.90000153;-103.3799973;1998/09/29 08:49:28+00;2004/05/06 05:19:17+00;5.605479452;2004;1;THR;402;Theodore (ND);69;Bismarck_teff.dat;46.767;-100.75;2.76299883;-200.2878591;14.80307029;200.8341539;IV;US Environmental Protection Agency and the University of Georgia at Athens;;USA;870;870
40.634;22.956;1982/03/13 00:00:00+00;2022/12/31 00:00:00+00;40.83013699;2022;1;THE;261;Thessaloniki;562;Thessaloniki_teff.dat;40.52;22.97;0.128;-1.183638918;12.6882;12.74328923;VI;Aristole University of Thessaloniki;2021/08/30 12:08:40+00;GRC;60;60
76.51667023;-68.76667023;1991/10/07 17:43:59+00;2003/11/04 13:55:01+00;12.08493151;2003;1;THU;460;Thule;564;Thule_teff.dat;76.54;-68.78;0.03665954;0.345990391;-2.596603401;2.619553125;VI;Danish Meteorological Institute;;GRL;200;200
-54.81999969;-68.31999969;1994/09/16 00:00:00+00;1998/11/01 00:00:00+00;4.128767123;1998;0;TDF;399;Tierra del Fuego;587;Ushuaia_ii_teff.dat;-54.82;-68.32;6.2E-07;1.98839E-05;3.4503E-05;3.98224E-05;III;Italian National Centre for Research;;ARG;30;30
71.58616638;128.9188232;1975/04/08 00:00:00+00;2022/09/01 00:00:00+00;47.43287671;2022;1;TIK;186;Tiksi;566;Tiksi_teff.dat;71.58;128.9;0.02498958;0.662347104;0.686318094;0.953800929;VI;Main Geophysical Observatory of  Russia;2018/03/05 12:53:10+00;RUS;8;8
56.5;85.1;2017/01/03 00:00:00+00;2021/07/01 00:00:00+00;4.493150685;2021;1;DFE;481;Tomsk;567;Tomsk_teff.dat;56.28;84.56;0.76;33.27796834;24.486;41.3157037;VI;Main Geophysical Observatory of  Russia;;RUS;170;170
56.5;85.1;2003/09/17 00:00:00+00;2012/06/26 08:22:20+00;8.780821918;2012;1;DFE;481;Tomsk;567;Tomsk_teff.dat;56.28;84.56;0.76;33.27796834;24.486;41.3157037;VI;V.E. Zuev Institute of Atmospheric Optics;2018/05/04 13:55:18+00;RUS;170;170
39.07;-95.63;1963/04/27 18:00:00+00;1963/05/31 18:00:00+00;0.093150685;1963;0;TPK;137;Topeka (KS);292;Lamont_teff.dat;36.35;-97.28;4.37;145.2985886;302.736;335.7986979;IV;UNKNOWN;;USA;270;270
30.47999954;140.3000031;1957/11/02 00:00:00+00;1965/11/01 00:00:00+00;8.002739726;1965;1;TOR;15;Torishima;629;Yokohama_teff.dat;35.4;139.6;5.62000356;65.39010769;-547.5960512;551.4864472;II;Japan Meteorological Agency;2019/06/04 15:53:35+00;JPN;83;83
43.78333282;-79.46666718;2001/01/01 00:00:00+00;2006/09/28 00:00:00+00;5.742465753;2006;1;TOT;65;Toronto;569;Toronto_teff.dat;43.66;-79.39;0.2;-6.16773913;13.72694287;15.04891911;IV;US Department of Agriculture - Colorado State University;2018/06/05 14:04:31+00;CAN;198;198
43.78333282;-79.46666718;1959/12/17 00:00:00+00;2022/12/31 07:27:57+00;63.08219178;2022;1;TOT;65;Toronto;569;Toronto_teff.dat;43.66;-79.39;0.2;-6.16773913;13.72694287;15.04891911;IV;Meteorological Service of Canada (Atmospheric Environment Service);2020/10/01 19:36:54+00;CAN;198;198
43.78333282;-79.46666718;1991/03/14 00:44:00+00;1997/12/16 02:28:00+00;6.764383562;1997;1;TOT;65;Toronto;569;Toronto_teff.dat;43.66;-79.39;0.2;-6.16773913;13.72694287;15.04891911;IV;Centre for Research in Earth and Space Technology;;CAN;198;198
41.05410004;-124.151001;1999/01/06 20:34:59+00;2008/07/12 19:24:00+00;9.520547945;2008;1;THD;445;Trinidad Head (CA);574;Trinidad_Head_teff.dat;40.8;-124.16;0.26309904;0.756833017;28.28133445;28.29145939;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;;USA;107;107
8.483333588;76.94999695;1969/07/29 07:00:00+00;2011/12/28 05:10:00+00;42.44383562;2011;1;TVM;205;Trivandrum;563;Thiruvananthapuram_teff.dat;8.483;76.97;0.020336638;-2.201990806;0.037128344;2.202303799;II;India Meteorological Department;2019/06/04 15:53:39+00;IND;60;60
69.65000153;18.95000076;1957/07/01 00:00:00+00;1993/07/01 00:00:00+00;36.02465753;1993;1;TRO;52;TromsÃ¸;576;Tromso_teff.dat;69.65;18.95;2.29E-06;2.9434E-05;0.000170289;0.000172814;VI;University of Tromso;;NOR;100;100
64.16999817;100.0699997;1974/03/01 00:00:00+00;2022/11/01 00:00:00+00;48.70410959;2022;1;TUR;276;Tura;580;Tura_teff.dat;64.17;100.07;2.13E-06;-1.45545E-05;-0.000203679;0.000204198;VI;Main Geophysical Observatory of  Russia;2018/04/24 12:51:45+00;RUS;94;94
50.79790115;4.35875988;1952/06/01 00:00:00+00;2023/09/30 06:53:08+00;71.37808219;2023;1;RMI;53;Uccle;583;Uccle_teff.dat;50.8;4.35;0.01085873;0.616352743;-0.233602005;0.659136254;VI;Royal Meteorological Institute of Belgium;2022/12/05 21:51:58+00;BEL;100;100
37.48;130.9;2014/01/01 00:00:00+00;;#WERT!;#WERT!;#WERT!;ULD;537;Ulluengdo;441;Pohang_teff.dat;36.033;129.383;2.964;135.2861416;161.0511;210.3325865;II;Korea Meteorological Administration;2023/10/06 06:00:02+00;KOR;221;221
8.982999802;-79.53299713;1998/01/01 00:00:00+00;2004/12/31 00:00:00+00;7.002739726;2004;1;UPA;469;University of Panama;15;Albrook_teff.dat;8.983;-79.55;0.017003068;1.869217101;-2.20374E-05;1.869217101;IV;University of Panama;;PAN;50;50
35.44499969;51.22999954;1994/11/10 00:00:00+00;2023/09/30 00:00:00+00;28.90684932;2023;1;TEH;464;University of Tehran;558;Tehran_teff.dat;35.73;51.38;0.43500077;-13.57801711;-31.7205345;34.50441795;II;Institute of Geophysics - University of Tehran;2019/02/11 17:07:39+00;IRN;1419;1419
43.66;-79.4;2007/01/01 00:00:00+00;2012/03/13 06:15:15+00;5.2;2012;1;None;512;University Of Toronto;569;Toronto_teff.dat;43.66;-79.39;0.01;-0.805309516;0;0.805309516;IV;University of Toronto;;CAN;174;174
59.84999847;17.52000046;1951/05/11 00:00:00+00;1966/07/06 00:00:00+00;15.16438356;1966;1;UPS;54;Uppsala;584;Uppsala_teff.dat;59.5;17.37;0.49999893;8.432234663;38.95482971;39.85701117;VI;Swedish Meteorological and Hydrological Institute;;SWE;15;15
-54.84846497;-68.31069183;1994/09/11 00:00:00+00;2019/11/25 15:18:00+00;25.22191781;2019;1;USH;339;Ushuaia;586;Ushuaia_teff.dat;-54.85;-68.28;0.03222686;-1.967198294;0.170848839;1.974603366;III;National Meteorological Service of Argentina;2018/04/24 12:51:58+00;ARG;18;18
-54.84846497;-68.31069183;1988/11/18 23:03:32+00;2009/02/28 00:00:00+00;20.29315068;2009;1;USH;339;Ushuaia;586;Ushuaia_teff.dat;-54.85;-68.28;0.03222686;-1.967198294;0.170848839;1.974603366;III;National Science Foundation - USA;;ARG;18;18
48.49000168;2.019999981;1962/01/30 00:00:00+00;1977/12/19 00:00:00+00;15.89589041;1977;1;VJO;98;Val Joyeaux;429;Paris_Val_Joyeaux_teff.dat;48.29;2.01;0.210001661;0.739226287;22.26018698;22.27245788;VI;National Centre for Scientific Research - France;;FRA;114;114
51.93799973;-10.24800015;1993/02/16 00:00:00+00;2023/08/01 00:00:00+00;30.4739726;2023;1;VTO;318;Valentia;592;Valentia_Observatory_teff.dat;51.93;-10.25;0.00999958;0.137267882;0.890369949;0.900889071;VI;Irish Meteorological Office;2019/09/09 12:39:57+00;IRL;14;14
41.5;-87;2006/04/19 18:56:00+00;2006/08/31 19:06:00+00;0.367123288;2006;0;VLP;490;Valparaiso (IN);593;Valparaiso_teff.dat;41.28;-87.02;0.24;1.670204698;24.486;24.54289673;IV;Valparaiso University;;USA;240;240
52.20000076;-107.3000031;1990/08/12 05:00:00+00;2004/09/11 19:03:00+00;14.09315068;2004;1;VCY;257;Vanscoy;595;Vanscoy_teff.dat;52.115;-107.165;0.22000386;-9.220288173;9.460584588;13.21046459;IV;Meteorological Service of Canada (Atmospheric Environment Service);;CAN;510;510
25.29999924;83.01667023;1957/11/01 00:00:00+00;2019/05/01 00:00:00+00;61.5369863;2019;1;VNS;74;Varanasi/Banaras;596;Varanasi_teff.dat;25.317;83.03;0.03033053;-1.34125872;-1.892184588;2.319339878;II;India Meteorological Department;2019/06/04 15:53:39+00;IND;76;76
42.08333206;12.51666641;1954/04/01 00:00:00+00;2022/12/27 11:01:00+00;68.78630137;2022;1;VDV;55;Vigna di Valle;472;Rome_teff.dat;41.9;12.516;0.18399847;0.055134195;20.40485828;20.40493276;VI;Meteorological Service of the Italian Military Airforce;2021/07/12 19:14:50+00;ITA;262;262
64.23332977;19.76666641;1991/01/25 00:00:00+00;2023/07/03 00:00:00+00;32.45753425;2023;1;VDL;284;Vindeln;603;Vindeln_teff.dat;64.24;19.77;0.01000382;-0.161340044;-0.742396599;0.759725819;VI;Swedish Meteorological and Hydrological Institute;2021/05/10 17:24:35+00;SWE;225;225
18.33620071;-64.79620361;1998/05/25 12:25:39+00;2004/05/06 08:41:03+00;5.953424658;2004;1;VII;391;Virgin Islands;604;Virgin_Islands_EPA_Site_teff.dat;18.2;-64.48;0.45240432;-33.42037998;15.15913902;36.69770148;VI;US Environmental Protection Agency and the University of Georgia at Athens;;VIR;56;56
59.45000076;112.5800018;1977/03/03 00:00:00+00;2022/12/01 00:00:00+00;45.77808219;2022;1;VTM;148;Vitim;605;Vitim_teff.dat;59.45;112.57;0.01000256;0.566016327;8.4588E-05;0.566016333;VI;Main Geophysical Observatory of  Russia;2018/04/24 12:51:44+00;RUS;186;186
43.11999893;131.8999939;1973/01/01 00:00:00+00;2022/12/01 00:00:00+00;49.94794521;2022;1;VLB;16;Vladivostok;606;Vladivostok_teff.dat;43.12;131.9;7.17E-06;-0.000495633;-0.000119091;0.00050974;VI;Main Geophysical Observatory of  Russia;2018/04/24 12:51:47+00;RUS;80;80
48.58333206;45.71666718;1976/02/11 00:00:00+00;1990/06/01 00:00:00+00;14.31232877;1990;1;VGG;272;Volgograd;607;Volgograd_teff.dat;48.583;45.717;0.00066488;-0.024509493;0.036958278;0.044346697;VI;Main Geophysical Observatory of  Russia;;RUS;60;60
51.90000153;39.59999847;1975/04/07 00:00:00+00;2021/05/01 00:00:00+00;46.09863014;2021;1;VOR;153;Voronezh;608;Voronez_teff.dat;51.7;39.22;0.58;26.16052718;22.26017029;34.3495031;VI;Main Geophysical Observatory of  Russia;;RUS;145;145
-78.26999664;106.5100021;1988/09/20 00:00:00+00;1989/12/02 00:00:00+00;1.2;1989;0;VST;281;Vostok;609;Vostok_teff.dat;-78.464;106.837;0.52100126;-7.34793532;21.59257397;22.80858181;the Antarctic;Main Geophysical Observatory of  Russia;;ATA;-1;-1
37.93999863;-75.45999908;1968/09/16 18:12:00+00;1994/07/06 20:57:00+00;25.81917808;1994;1;WAI;107;Wallops Island (VA);612;Wallops_Island_teff.dat;37.933;-75.483;0.02999955;2.019251527;0.778947519;2.16428648;IV;NASA Goddard Space Flight Center;2018/04/24 12:51:58+00;USA;13;13
37.93999863;-75.45999908;1970/05/06 12:00:00+00;2016/07/19 17:02:00+00;46.23561644;2016;1;WAI;107;Wallops Island (VA);612;Wallops_Island_teff.dat;37.933;-75.483;0.02999955;2.019251527;0.778947519;2.16428648;IV;NASA - Wallops Island Flight Facility;2017/10/19 13:56:36+00;USA;13;13
37.93999863;-75.45999908;1967/06/23 00:00:00+00;2022/12/01 00:00:00+00;55.47945205;2022;1;WAI;107;Wallops Island (VA);612;Wallops_Island_teff.dat;37.933;-75.483;0.02999955;2.019251527;0.778947519;2.16428648;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;2020/11/17 14:08:11+00;USA;13;13
42.59999847;-80.59999847;2006/04/24 17:32:00+00;2006/08/25 13:01:00+00;0.336986301;2006;0;WSH;482;Walsingham;315;London_Ontario_teff.dat;43.01;-81.27;1.08000306;54.71781455;-45.63317029;71.2490383;IV;University of Western Ontario;;CAN;200;200
-7.570000172;112.6500015;1998/01/07 00:00:00+00;2012/12/26 05:27:53+00;14.97808219;2012;1;WAT;437;Watukosek (Java);615;Watukosek_Surabaya_teff.dat;-7.57;112.65;1.672E-06;0.000165496;-1.91436E-05;0.000166599;V;Hokkaido University;2017/09/25 18:44:19+00;IDN;50;50
-7.570000172;112.6500015;1998/01/07 00:00:00+00;2009/10/26 02:09:44+00;11.80821918;2009;1;WAT;437;Watukosek (Java);615;Watukosek_Surabaya_teff.dat;-7.57;112.65;1.672E-06;0.000165496;-1.91436E-05;0.000166599;V;National Space Development Agency of Japan;2014/10/02 19:14:42+00;IDN;50;50
47.77000046;9.579999924;2019/04/01 00:00:00+00;;#WERT!;#WERT!;#WERT!;WEI;56;Weissenau;36;Arosa_teff.dat;46.78;9.68;1.090000536;-7.55276372;110.1870512;110.4455997;VI;UNKNOWN;2019/04/02 06:00:01+00;DEU;445;445
47.77000046;9.579999924;1957/07/01 00:00:00+00;1959/06/05 00:00:00+00;1.928767123;1959;0;WEI;56;Weissenau;36;Arosa_teff.dat;46.78;9.68;1.090000536;-7.55276372;110.1870512;110.4455997;VI;UNKNOWN;;DEU;;
-41.27999878;174.6799927;1951/07/31 00:00:00+00;1970/06/02 00:00:00+00;18.85205479;1970;1;WEL;32;Wellington;616;Wellington_Baring_Head_teff.dat;-41.16;174.45;0.34999148;19.25686035;-13.35586421;23.43513984;V;National Institute of Water and Atmospheric Research of New Zealand;2021/01/18 14:34:58+00;NZL;126;126
40.47489929;-86.99240112;2001/04/06 00:00:00+00;2006/09/26 00:00:00+00;5.476712329;2006;1;WLF;425;West Lafayette (IN);593;Valparaiso_teff.dat;41.28;-87.02;0.83269959;2.322858862;-89.60770902;89.63781116;IV;US Department of Agriculture - Colorado State University;;USA;215;215
32.38000107;-106.4800034;1972/01/05 00:00:00+00;1982/01/04 00:00:00+00;10.00547945;1982;1;WHS;155;White Sands (NM);618;White_Sands_teff.dat;32.383;-106.483;0.00599553;0.281678312;-0.333780909;0.436752066;IV;UNKNOWN;;USA;1224;1224
48.2572;16.4314;1999/01/01 00:00:00+00;2022/06/30 00:00:00+00;23.50958904;2022;1;;167;Wien;600;Vienna_teff.dat;48.12;16.22;0.3486;15.6889944;15.27036;21.89357074;VI;Austrian UV network - Innsbruck Medical University;2019/03/25 18:03:12+00;AUT;160;160
48.2572;16.4314;1999/01/01 00:00:00+00;2022/06/30 00:00:00+00;23.50958904;2022;1;None;167;Wien;600;Vienna_teff.dat;48.12;16.22;0.3486;15.6889944;15.27036;21.89357074;VI;Austrian UV network - Innsbruck Medical University;;AUT;160;160
49.90000153;-97.23332977;1992/07/06 14:41:14+00;2004/05/09 04:26:55+00;11.84931507;2004;1;WPG;320;Winnipeg;619;Winnipeg_teff.dat;49.9;-97.24;0.00667176;0.478288478;0.000170289;0.478288508;IV;Meteorological Service of Canada (Atmospheric Environment Service);;CAN;239;239
-30.95000076;136.5200043;1961/10/24 00:00:00+00;1961/11/06 00:00:00+00;0.035616438;1961;0;WMR;94;Woomera;620;Woomera_teff.dat;-30.58;136.31;0.58000506;20.08539887;-41.18108459;45.81817299;V;Australian Bureau of Meteorology;;AUS;146;146
38.9131012;-76.15249634;2001/01/01 00:00:00+00;2006/09/28 00:00:00+00;5.742465753;2006;1;WYE;375;Wye (MD);191;Goddard_teff.dat;38.99;-76.833;0.75740246;58.90747012;-8.55883644;59.52599195;IV;US Department of Agriculture - Colorado State University;;USA;6;6
39.754;116.9618;1979/01/01 00:00:00+00;2022/10/04 00:00:00+00;43.78630137;2022;1;XIA;208;Xianghe;623;Xianghe_teff.dat;39.75;116.96;0.0058;0.154042067;0.4452;0.471096591;II;Chinese Academy of Sciences - Institute of Atmospheric Physics;2019/02/11 17:25:37+00;CHN;35;35
62.08000183;129.75;1973/03/11 00:00:00+00;2022/10/01 00:00:00+00;49.59178082;2022;1;YAK;123;Yakutsk;626;Yakutsk_teff.dat;62.02;129.72;0.09000183;1.565594706;6.678203679;6.859263165;VI;Main Geophysical Observatory of  Russia;2018/04/24 12:51:56+00;RUS;98;98
62.08000183;129.75;1991/12/22 00:00:00+00;2005/10/10 00:00:00+00;13.8109589;2005;1;YAK;123;Yakutsk;626;Yakutsk_teff.dat;62.02;129.72;0.09000183;1.565594706;6.678203679;6.859263165;VI;Central Aeronomy Observatory of  Russia;;RUS;98;98
43.86999893;-66.09999847;2003/10/15 23:17:00+00;2022/06/29 23:15:30+00;18.71780822;2022;1;YAR;458;Yarmouth;627;Yarmouth_teff.dat;43.87;-66.1;2.6E-06;0.000122781;-0.000119091;0.000171049;IV;Meteorological Service of Canada (Atmospheric Environment Service);2018/04/24 12:51:59+00;CAN;9;9
56.79999924;60.63000107;1973/01/01 00:00:00+00;2022/12/02 00:00:00+00;49.95068493;2022;1;SVR;122;Yekaterinburg / Sverdlovsk;161;Ekaterinburg_teff.dat;56.8;60.633;0.00299969;-0.182818382;-8.4588E-05;0.182818401;VI;Main Geophysical Observatory of  Russia;2019/11/18 16:23:59+00;RUS;290;290
51.25999832;-102.4700012;1975/07/26 16:00:00+00;1978/08/24 20:00:00+00;3.082191781;1978;0;YOR;194;Yorkton;630;Yorkton_teff.dat;51.16;-102.28;0.28999952;-13.25077711;11.12981302;17.30479217;IV;Meteorological Service of Canada (Atmospheric Environment Service);;CAN;504;504
41.62799835;-0.912000001;2000/10/17 00:00:00+00;2023/07/01 00:00:00+00;22.71780822;2023;1;ZAR;411;Zaragoza;633;Zaragoza_teff.dat;41.628;-0.912;1.651E-06;-8.32039E-08;-0.000183645;0.000183645;VI;National Institute of Meteorology of Spain;2018/05/04 13:54:20+00;ESP;249;249
66.793;123.351;1993/10/02 00:00:00+00;2013/08/08 00:00:00+00;19.8630137;2013;1;ZHI;407;Zhigansk;634;Zhigansk_teff.dat;66.793;123.351;0;0;0;0;VI;National Centre for Scientific Research - France;;RUS;50;50
-69.37000275;76.37000275;1993/03/13 00:00:00+00;2022/11/01 00:00:00+00;29.65753425;2022;1;ZOS;478;Zhong Shan;635;Zhongshan_teff.dat;-69.37;76.38;0.01;-0.392275174;-0.000306075;0.392275293;the Antarctic;Chinese Academy of Meteorological Sciences - Institute of Atmospheric Chemistry;2019/01/21 18:23:22+00;ATA;71;71
